,id,label
1362,KB96-12,4
1363,KB96-13,4
1364,KB96-14,4
1365,KB96-2,4
1366,KB96-3,4
1367,KB96-4,4
1368,KB96-5,4
1369,KB96-6,4
1370,KB96-7,4
1371,KB96-8,4
1372,KB96-9,4
1373,KB97-1,1
1374,KB97-10,1
1375,KB97-11,1
1376,KB97-12,1
1377,KB97-13,1
1378,KB97-14,1
1379,KB97-15,1
1380,KB97-16,1
1381,KB97-17,1
1382,KB97-18,1
1383,KB97-19,1
1384,KB97-2,1
1385,KB97-3,1
1386,KB97-4,1
1387,KB97-5,1
1388,KB97-6,1
1389,KB97-7,1
1390,KB97-8,1
1391,KB97-9,1
1392,KB98-1,2
1393,KB98-10,2
1394,KB98-11,2
1395,KB98-12,2
1396,KB98-13,2
1397,KB98-14,2
1398,KB98-15,2
1399,KB98-16,2
1400,KB98-17,2
1401,KB98-18,2
1402,KB98-19,2
1403,KB98-2,2
1404,KB98-3,2
1405,KB98-4,2
1406,KB98-5,2
1407,KB98-6,2
1408,KB98-7,2
1409,KB98-8,2
1410,KB98-9,2
1411,KB99-1,3
1412,KB99-10,3
1413,KB99-11,3
1414,KB99-12,3
1415,KB99-13,3
1416,KB99-14,3
1417,KB99-15,3
1418,KB99-16,3
1419,KB99-17,3
1420,KB99-18,3
1421,KB99-19,3
1422,KB99-2,3
1423,KB99-20,3
1424,KB99-21,3
1425,KB99-22,3
1426,KB99-23,3
1427,KB99-24,3
1428,KB99-25,3
1429,KB99-26,3
1430,KB99-27,3
1431,KB99-28,3
1432,KB99-29,3
1433,KB99-3,3
1434,KB99-30,3
1435,KB99-31,3
1436,KB99-32,3
1437,KB99-33,3
1438,KB99-34,3
1439,KB99-35,3
1440,KB99-36,3
1441,KB99-37,3
1442,KB99-38,3
1443,KB99-39,3
1444,KB99-4,3
1445,KB99-40,3
1446,KB99-41,3
1447,KB99-42,3
1448,KB99-43,3
1449,KB99-44,3
1450,KB99-45,3
1451,KB99-46,3
1452,KB99-47,3
1453,KB99-48,3
1454,KB99-49,3
1455,KB99-5,3
1456,KB99-50,3
1457,KB99-51,3
1458,KB99-52,3
1459,KB99-53,3
1460,KB99-54,3
1461,KB99-55,3
1462,KB99-56,3
1463,KB99-57,3
1464,KB99-58,3
1465,KB99-59,3
1466,KB99-6,3
1467,KB99-60,3
1468,KB99-61,3
1469,KB99-62,3
1470,KB99-63,3
1471,KB99-64,3
1472,KB99-65,3
1473,KB99-66,3
1474,KB99-67,3
1475,KB99-68,3
1476,KB99-69,3
1477,KB99-7,3
1478,KB99-70,3
1479,KB99-71,3
1480,KB99-72,3
1481,KB99-73,3
1482,KB99-74,3
1483,KB99-75,3
1484,KB99-76,3
1485,KB99-77,3
1486,KB99-78,3
1487,KB99-79,3
1488,KB99-8,3
1489,KB99-80,3
1490,KB99-81,3
1491,KB99-82,3
1492,KB99-83,3
1493,KB99-84,3
1494,KB99-85,3
1495,KB99-86,3
1496,KB99-87,3
1497,KB99-88,3
1498,KB99-89,3
1499,KB99-9,3
1500,KB99-90,3
1501,KB99-91,3
