id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33
PET_7,0.8649889999999999,0.516971,7.154031,10.117327000000001,0.389842,61.151866000000005,0.510582,0.852941,24.735294,3.5167669999999998,0.07672000000000001,0.214286,0.095238,0.031745999999999996,0.12698399999999999,0.0068650000000000004,4.503916449086162,1.510526,22.294118,9.243902,2.411765,0.243902,0.5882350000000001,0.21951199999999998,0.529412,18.926829,35.588235,45.647059000000006,19.058823999999998,4.869421,4.300258,4.305556,11.826922999999999
PET_8,0.849138,0.570707,5.678464,8.030560000000001,0.48468900000000004,57.484077,0.5685279999999999,0.771429,20.828571,3.227117,0.13705599999999998,0.121827,0.06599,0.040609,0.106599,0.008621,3.964646464646465,1.331658,15.153846,8.208333,1.846154,0.583333,1.0769229999999999,0.0625,0.11538499999999999,22.166667,17.769231,40.923077,9.230769,4.125541,4.169173000000001,4.008333,13.027237
PET_9,0.8703700000000001,0.647887,5.4591959999999995,7.720467999999999,0.547445,67.962025,0.6453899999999999,0.916667,10.083333,2.245366,0.078014,0.276596,0.070922,0.056738,0.12766,0.012346,4.204225352112677,1.342657,15.888889,8.411764999999999,1.888889,0.17647100000000002,0.333333,0.147059,0.277778,12.058824000000001,23.888889000000002,22.777778,10.555556,4.553488,4.058537,4.147368,8.993939
PET_10,0.8235290000000001,0.5739350000000001,8.106512,11.464339,0.392451,76.716593,0.568878,0.852941,24.735294,3.5167669999999998,0.07397999999999999,0.308673,0.096939,0.022959,0.119898,0.039916,4.649122807017544,1.476071,12.741935,7.745098,1.645161,0.156863,0.258065,0.147059,0.24193499999999998,11.784314,22.032258,19.387097,11.290322999999999,4.836018,4.589018,4.4314290000000005,9.834452
PET_11,0.8195879999999999,0.7453420000000001,6.687339,9.457325,0.544339,112.50534099999999,0.742138,1.0,17.0,2.915476,0.10691800000000001,0.283019,0.119497,0.050314,0.169811,0.010309,4.745341614906832,1.524096,15.0,8.25,1.818182,0.3,0.545455,0.175,0.318182,12.3,23.909091,22.363636,7.4545449999999995,5.057034,4.869919,4.792683,9.774510000000001
PET_12,0.87234,0.6829270000000001,5.355644,7.574025,0.576376,74.267476,0.6829270000000001,0.8461540000000001,9.307692,2.157277,0.089431,0.227642,0.089431,0.073171,0.162602,0.021277,4.715447154471545,1.504065,13.666667000000002,7.235294000000001,1.888889,0.352941,0.666667,0.205882,0.388889,12.0,13.333332999999998,22.666667,5.0,4.9,4.651961,4.133333,9.957447
PET_13,0.8764709999999999,0.571429,7.010197,9.913915,0.428043,68.30884499999999,0.567114,0.8,22.4,3.3466400000000003,0.09396,0.251678,0.083893,0.033557,0.11745,0.029412,4.488372093023256,1.4563760000000001,11.461538000000001,8.277778,1.384615,0.22222199999999998,0.307692,0.180556,0.25,17.305556,16.307692000000003,23.961538,8.346153999999999,4.632075,4.581059,4.119816,10.814815
PET_14,0.865741,0.62766,6.085385,8.606034,0.5019680000000001,70.498014,0.625668,0.896552,23.310345,3.413967,0.139037,0.208556,0.06951900000000001,0.042781,0.112299,0.023148,4.632978723404255,1.494792,15.75,8.590909,1.833333,0.454545,0.833333,0.181818,0.333333,16.272727,16.916667,29.833333000000003,5.0,4.881773,4.932961,4.3333330000000005,10.346667
PET_15,0.851613,0.651515,5.292934,7.485339,0.559335,66.809407,0.651515,1.0,21.0,3.24037,0.159091,0.204545,0.037879,0.053029999999999994,0.090909,0.019355,4.462121212121212,1.590909,12.0,6.285714,1.909091,0.28571399999999997,0.545455,0.047619,0.090909,13.666667000000002,11.454545,26.090909,4.636364,4.746032,4.69338,4.7450980000000005,9.006536
PET_16,0.886878,0.48731,6.839717,9.67282,0.382125,55.474214,0.48469399999999996,0.733333,32.266667,4.0166319999999995,0.11224500000000001,0.178571,0.07142899999999999,0.043367,0.11479600000000001,0.0067870000000000005,4.586294416243655,1.405,17.954545,11.617647,1.545455,0.5882350000000001,0.909091,0.279412,0.43181800000000004,28.0,26.727272999999997,43.272727,11.772727,4.853741,4.673319,4.521236,11.839478999999999
PET_17,0.855932,0.6617649999999999,6.683496000000001,9.451891,0.495476,84.08420699999999,0.658416,0.935484,27.129032000000002,3.683004,0.143564,0.207921,0.08415800000000001,0.039604,0.12376199999999998,0.021186,4.838235294117646,1.5594059999999998,18.363636,7.481481,2.454545,0.259259,0.636364,0.12963,0.318182,13.851852,26.090909,34.0,10.181818,5.174216,5.05615,5.151786,10.435146000000001
PET_18,0.867925,0.647482,5.3978410000000006,7.6337,0.550632,67.206127,0.644928,0.9523809999999999,19.047619,3.086067,0.144928,0.21739099999999997,0.043477999999999996,0.050725,0.094203,0.006289,4.359712230215829,1.3884889999999999,12.545455,7.263158,1.727273,0.263158,0.454545,0.131579,0.227273,9.789474,12.818182,16.909091,3.363636,3.893617,4.7258059999999995,3.9729730000000005,7.045161
PET_19,0.839002,0.57513,7.989955,11.299502,0.396725,76.127661,0.559459,0.8684209999999999,28.657895,3.78536,0.089189,0.27026999999999995,0.081081,0.018919,0.1,0.036281,4.655440414507772,1.533512,13.740741,9.763158,1.407407,0.236842,0.333333,0.157895,0.22222199999999998,16.710526,21.111110999999998,23.518519,12.592592999999999,4.850877,4.650394,4.535294,9.622010000000001
PET_20,0.882353,0.596939,5.9093919999999995,8.357142999999999,0.49073999999999995,63.414058999999995,0.5948720000000001,0.769231,23.076923,3.3968309999999997,0.153846,0.153846,0.061538,0.05641,0.117949,0.0181,4.204081632653061,1.38191,17.909091,11.588235000000001,1.545455,0.470588,0.727273,0.323529,0.5,26.882353000000002,17.181818,41.545455,10.090909,4.227513,4.415755,4.369369,10.707317
PET_21,0.8588959999999999,0.728571,6.0956660000000005,8.620573,0.563923,97.450869,0.728571,0.933333,13.066667,2.5560389999999997,0.1,0.264286,0.042857,0.07142899999999999,0.11428599999999998,0.02454,4.364285714285714,1.41844,12.727273,7.3684210000000006,1.727273,0.578947,1.0,0.157895,0.272727,12.105263,18.363636,20.909091,4.0,4.316832,4.4565220000000005,4.022727,9.964286
PET_22,0.8379049999999999,0.564103,7.473028,10.568458,0.407225,70.471226,0.553571,0.8611110000000001,26.694444,3.6533849999999997,0.092262,0.24702399999999997,0.0625,0.026786,0.089286,0.032418999999999996,4.333333333333333,1.451327,13.64,9.216216000000001,1.48,0.13513499999999998,0.2,0.27026999999999995,0.4,17.135135000000002,19.44,25.36,10.76,4.442387,4.340694,4.070632,9.939241
PET_23,0.873239,0.5721930000000001,5.532838,7.824615,0.49298500000000006,56.426491000000006,0.569892,0.8620690000000001,21.551724,3.282661,0.134409,0.166667,0.048387,0.043011,0.09139800000000001,0.00939,3.925133689839572,1.224599,14.307692000000001,8.454545,1.6923080000000001,0.772727,1.307692,0.204545,0.346154,14.818182,17.0,25.076923,4.538462,3.7918550000000004,4.116564,3.5762709999999998,10.163264999999999
PET_24,0.814516,0.625616,6.302904,8.913653,0.49051000000000006,72.181577,0.623762,0.771429,20.828571,3.227117,0.133663,0.17821800000000002,0.079208,0.054454999999999996,0.133663,0.008065000000000001,4.359605911330049,1.314286,11.882353,6.3125,1.882353,0.40625,0.764706,0.078125,0.147059,12.03125,12.882353,22.647059,5.294118,4.611872,4.301299,4.688889,10.501792
PET_25,0.8433729999999999,0.54902,7.335116,10.37342,0.403013,67.027925,0.5428569999999999,0.878049,31.609756,3.975535,0.10285699999999999,0.23428600000000002,0.08,0.028571,0.108571,0.040964,4.829131652661063,1.641457,13.074074000000001,7.844444,1.666667,0.044444,0.074074,0.21111100000000002,0.351852,12.777778,17.740741,21.296295999999998,7.407407000000001,5.075157,4.926957,4.58,9.203883
PET_26,0.8421049999999999,0.583658,6.6162160000000005,9.356743,0.450921,67.270204,0.5820310000000001,0.788462,32.326923,4.0203809999999995,0.160156,0.152344,0.035156,0.07421900000000001,0.109375,0.016447,4.0972762645914385,1.4113209999999998,11.636364,7.529412,1.545455,0.441176,0.681818,0.132353,0.204545,15.588235000000001,8.818182,24.090909,3.818182,4.139175,4.113208,4.559524,8.868263
PET_27,0.906667,0.6617649999999999,5.457052,7.717436,0.5566720000000001,70.75808,0.6617649999999999,0.916667,10.083333,2.245366,0.08088200000000001,0.205882,0.102941,0.08088200000000001,0.183824,0.046667,4.294117647058823,1.4264709999999998,15.111111,10.461538000000001,1.444444,0.384615,0.555556,0.230769,0.333333,16.615385,17.888889000000002,24.0,10.888889,4.695652,4.3333330000000005,4.051019999999999,9.4
PET_28,0.87069,0.506143,7.220296,10.211041,0.381006,60.141806,0.502475,0.803922,32.960784000000004,4.059605,0.101485,0.210396,0.056930999999999995,0.037129,0.094059,0.021552,4.673218673218673,1.5012290000000001,14.535714000000002,8.847826,1.642857,0.304348,0.5,0.152174,0.25,16.195652,21.464285999999998,26.607143,8.75,4.798669,4.669798999999999,4.636735,9.626126
PET_29,0.8636360000000001,0.60241,6.721661,9.505864,0.458108,71.467559,0.59919,0.8695649999999999,34.782609,4.170287999999999,0.161943,0.17408900000000002,0.056679999999999994,0.064777,0.121457,0.017483000000000002,4.3413654618473885,1.4096389999999999,10.375,7.5454550000000005,1.375,0.363636,0.5,0.212121,0.291667,11.181818,8.541667,15.375,4.1666669999999995,4.165854,4.487805000000001,4.25,8.166667
PET_30,0.858065,0.664179,5.43654,7.688428999999999,0.5594180000000001,71.033621,0.661654,0.9375,14.0625,2.65165,0.112782,0.225564,0.09774400000000001,0.052632000000000005,0.150376,0.012903,4.402985074626866,1.463235,12.454545,8.058824000000001,1.545455,0.235294,0.363636,0.205882,0.318182,13.235294,13.0,20.454545,6.363636,4.7412589999999994,4.4711110000000005,4.3,8.658228
PET_31,0.8662280000000001,0.556675,7.842997,11.091672,0.390864,71.76895400000001,0.55443,0.843137,36.254902,4.2576339999999995,0.10886099999999999,0.2,0.063291,0.060759,0.124051,0.017544,4.123425692695214,1.2875,15.307692000000001,8.291667,1.846154,0.416667,0.769231,0.10416700000000001,0.19230799999999998,14.083332999999998,16.423077,26.0,7.038461999999999,4.288056,4.079882,4.054645,9.995797999999999
PET_32,0.790419,0.558491,6.428709,9.091567999999999,0.44287299999999996,61.847436,0.556818,0.764706,29.823528999999997,3.861575,0.147727,0.159091,0.068182,0.034091,0.102273,0.014969999999999999,4.090566037735848,1.341818,9.814815,5.408163,1.814815,0.22449000000000002,0.407407,0.173469,0.314815,9.387755,9.296296,17.037036999999998,3.0,4.215139,4.017391,4.481481,8.907042
PET_33,0.883117,0.7426470000000001,6.124025,8.660679,0.570937,103.276944,0.7426470000000001,0.9444440000000001,16.055556,2.833333,0.125,0.21323499999999998,0.132353,0.058824,0.191176,0.012987,4.713235294117646,1.50365,19.571429000000002,8.058824000000001,2.428571,0.235294,0.571429,0.205882,0.5,15.352941,20.571429000000002,37.285714,9.285714,5.152778,4.452107,4.030769,9.821655999999999
PET_34,0.8555799999999999,0.569975,7.989814999999999,11.299305,0.393829,75.157309,0.567775,0.892308,51.753846,5.086937,0.148338,0.204604,0.066496,0.043477999999999996,0.109974,0.024069999999999998,4.6997455470737926,1.483709,19.0,7.98,2.380952,0.52,1.2380950000000002,0.1,0.23809499999999997,17.18,20.761905,40.904762,11.952380999999999,4.855505,4.710128,4.36255,11.375796000000001
PET_35,0.814516,0.625616,6.302904,8.913653,0.49051000000000006,72.181577,0.623762,0.771429,20.828571,3.227117,0.133663,0.17821800000000002,0.079208,0.054454999999999996,0.133663,0.008065000000000001,4.359605911330049,1.314286,11.882353,6.3125,1.882353,0.40625,0.764706,0.078125,0.147059,12.03125,12.882353,22.647059,5.294118,4.611872,4.301299,4.688889,10.501792
PET_36,0.8888889999999999,0.724638,6.019293,8.512564999999999,0.565563,94.994405,0.720588,0.9444440000000001,16.055556,2.833333,0.125,0.272059,0.08823500000000001,0.036765,0.125,0.006536,4.521739130434782,1.4264709999999998,13.6,9.066667,1.5,0.333333,0.5,0.1,0.15,14.933333,15.9,22.4,9.0,4.748428,4.495536,4.2,8.973684
PET_37,0.8446809999999999,0.446115,6.301132,8.911146,0.374255,47.991407,0.443325,0.730159,33.587302,4.098006,0.115869,0.151134,0.040302,0.042821,0.083123,0.010638,4.022556390977444,1.336609,17.521739,8.955556,1.956522,0.511111,1.0,0.122222,0.23913,18.555556,23.695652,36.304348,10.304348,4.117431,4.056287,3.987342,11.427984
PET_38,0.8446600000000001,0.616858,7.046778999999999,9.96565,0.453772,77.106368,0.616858,0.9629629999999999,25.037036999999998,3.5381519999999997,0.099617,0.191571,0.091954,0.045977,0.137931,0.016181,4.21455938697318,1.334586,17.666667,8.833333,2.0,0.333333,0.666667,0.216667,0.43333299999999997,14.366667000000001,15.933333,28.733333000000002,8.0,4.364017,4.431555,4.466667,9.217687
PET_39,0.863014,0.669291,5.333374,7.54253,0.5687409999999999,70.914351,0.666667,1.0,13.0,2.5495099999999997,0.103175,0.269841,0.06349199999999999,0.07142899999999999,0.134921,0.013699000000000001,4.299212598425197,1.393701,15.875,7.470588,2.125,0.17647100000000002,0.375,0.08823500000000001,0.1875,12.117647,21.0,25.75,13.0,4.720238,4.529126,4.201923000000001,10.0
PET_40,0.855984,0.5210279999999999,7.621983,10.779112,0.377071,64.6993,0.516588,0.738462,35.446154,4.209878,0.11374400000000001,0.199052,0.056872000000000006,0.040284,0.09715599999999999,0.028398000000000003,4.315420560747663,1.339623,14.62069,8.0,1.8275860000000002,0.283019,0.517241,0.122642,0.224138,15.943396,18.724138,29.137931,8.551724,4.416206,4.298225,4.044355,10.286885
PET_41,0.8459120000000001,0.594796,6.89809,9.755372,0.44642600000000005,71.525364,0.594796,0.882353,39.705882,4.455664,0.167286,0.144981,0.078067,0.044610000000000004,0.122677,0.009434,4.3977695167286255,1.390511,13.55,7.324324000000001,1.85,0.459459,0.85,0.13513499999999998,0.25,16.459459,11.25,30.45,5.15,4.551111,4.399015,4.339805999999999,11.017441999999999
PET_42,0.8993709999999999,0.643357,5.440074,7.693426,0.545528,66.880853,0.643357,0.958333,22.041667,3.319764,0.160839,0.160839,0.097902,0.034964999999999996,0.132867,0.012579,4.4825174825174825,1.538462,17.875,9.533333,1.875,0.6,1.125,0.166667,0.3125,26.266666999999998,16.0,49.25,9.0,4.695312,4.685279,4.2083330000000005,13.389831
PET_43,0.861771,0.541147,7.662536,10.836463,0.38759299999999997,67.99996,0.5388470000000001,0.897436,31.410256,3.96297,0.087719,0.240602,0.09774400000000001,0.015038,0.112782,0.019438,4.596009975062343,1.4890510000000001,17.041667,9.738095,1.75,0.190476,0.333333,0.23809499999999997,0.416667,15.119048000000001,25.833333,26.458333000000003,14.666667000000002,4.959677,4.598425,4.460227,9.804651
PET_44,0.8636360000000001,0.608871,6.7801,9.588510000000001,0.459639,73.19799599999999,0.607287,0.956522,42.086957,4.587317,0.17813800000000002,0.202429,0.044534,0.056679999999999994,0.101215,0.031469,4.391129032258065,1.398406,14.764706,9.296296,1.588235,0.44444399999999995,0.705882,0.24074099999999998,0.382353,19.0,11.470588000000001,30.176471000000003,4.294118,4.446154,4.499025,4.287671,9.154098
PET_45,0.8389260000000001,0.72,5.6921,8.049845,0.580649,88.92463199999999,0.72,1.0,21.0,3.24037,0.168,0.192,0.07200000000000001,0.08800000000000001,0.16,0.026846,4.592,1.377953,18.142857,7.470588,2.428571,0.294118,0.714286,0.205882,0.5,12.294118,14.857142999999999,29.857143,7.428571000000001,4.942308000000001,4.732057,4.403846,9.1875
PET_46,0.852814,0.511392,7.186837,10.163723,0.385326,60.61839200000001,0.510152,0.666667,30.666666999999997,3.9157800000000003,0.116751,0.19797,0.058376,0.030456999999999998,0.08883200000000001,0.0043289999999999995,4.508860759493671,1.495025,15.96,8.489362,1.88,0.31914899999999996,0.6,0.21276599999999998,0.4,20.404255,20.08,38.36,8.08,4.762948000000001,4.542231,4.207921,11.654321000000001
PET_47,0.882129,0.630901,6.8096440000000005,9.630289999999999,0.471666,78.004747,0.62931,0.972973,35.027027000000004,4.184915,0.155172,0.146552,0.081897,0.077586,0.15948299999999999,0.034221,4.369098712446352,1.514894,17.923077,8.961538000000001,2.0,0.538462,1.0769229999999999,0.173077,0.346154,20.923077,19.923077,41.846154,9.384615,4.436293,4.551471,4.459016,11.808511
PET_48,0.767296,0.6153850000000001,4.961389,7.016464,0.55447,57.059622999999995,0.590164,0.736842,10.315789,2.2711,0.114754,0.163934,0.081967,0.04918,0.13114800000000001,0.0,3.9769230769230766,1.260163,11.090909,5.809524,1.909091,0.28571399999999997,0.545455,0.14285699999999998,0.272727,8.714286,11.272727,16.636364,3.7272730000000003,3.8145160000000002,3.9398910000000003,3.609756,8.846625999999999
PET_49,0.8691979999999999,0.530266,7.619985000000001,10.776286,0.38257199999999997,66.04734599999999,0.529126,0.925,34.225,4.136726,0.089806,0.18446600000000002,0.080097,0.053398,0.133495,0.012657999999999999,4.5593220338983045,1.411483,19.0,9.086957,2.090909,0.304348,0.636364,0.163043,0.340909,15.021739000000002,23.863636,31.409090999999997,12.272727,4.582857,4.552822,4.322222,10.760869999999999
PET_50,0.8343950000000001,0.559701,6.479013,9.162708,0.44156999999999996,62.412017000000006,0.5572520000000001,0.8139529999999999,28.488372,3.774147,0.133588,0.15648900000000002,0.057252,0.061069000000000005,0.11832100000000001,0.009554,4.126865671641791,1.313208,15.411764999999999,10.076922999999999,1.529412,0.730769,1.1176469999999998,0.25,0.382353,27.076922999999997,16.529412,41.411765,7.588235000000001,3.7366550000000003,4.119318,3.457364,12.777448
PET_51,0.8273809999999999,0.719424,5.997601,8.481889,0.563525,92.91126899999999,0.719424,1.0,12.0,2.44949,0.08633099999999999,0.330935,0.11510799999999999,0.035970999999999996,0.151079,0.017856999999999998,4.884892086330935,1.608392,17.75,6.7619050000000005,2.625,0.190476,0.5,0.095238,0.25,10.047619000000001,26.25,26.375,8.625,5.142857,4.725118,4.5797099999999995,9.986013999999999
PET_52,0.8318180000000001,0.540323,7.369018,10.421365,0.396689,65.91396999999999,0.532787,0.8392860000000001,39.446428999999995,4.441083,0.128415,0.188525,0.071038,0.019126,0.090164,0.022727,4.604838709677419,1.513158,13.962963,8.021277,1.740741,0.361702,0.62963,0.21276599999999998,0.37037,13.808511,17.481481,24.037036999999998,7.370369999999999,4.9025419999999995,4.679507,4.592965,9.892704
PET_53,0.8627450000000001,0.613636,7.050145,9.970411,0.451737,76.465521,0.613636,0.931818,38.204545,4.370615,0.155303,0.174242,0.090909,0.06060599999999999,0.151515,0.013072,4.15530303030303,1.3777780000000002,16.5625,8.28125,2.0,0.4375,0.875,0.15625,0.3125,14.5625,13.5,29.125,7.5625,4.222222,4.304721,4.181818,9.878049
PET_54,0.8231709999999999,0.681481,5.598942,7.918099000000001,0.561459,76.920926,0.681481,1.0,17.0,2.915476,0.125926,0.274074,0.081481,0.037037,0.118519,0.024390000000000002,4.592592592592593,1.398551,17.0,5.913043,2.875,0.26087,0.75,0.130435,0.375,8.043478,17.5,23.125,10.125,5.064286,4.697297,4.604938,8.477986999999999
PET_55,0.895299,0.5059100000000001,7.3574720000000005,10.405036,0.37640300000000004,60.963809999999995,0.501193,0.7608699999999999,26.630435,3.649002,0.08353200000000001,0.20286400000000002,0.07637200000000001,0.033413,0.109785,0.012821,4.321513002364067,1.348449,21.05,11.078947,1.9,0.42105299999999996,0.8,0.22368400000000002,0.425,19.078947,31.1,36.25,14.6,4.548232,4.278621,4.188356,10.575964
PET_56,0.924731,0.596899,6.779472,9.587621,0.45241000000000003,70.933987,0.596899,0.903226,25.290323,3.556004,0.108527,0.186047,0.09302300000000001,0.069767,0.16279100000000002,0.017921,4.182170542635659,1.290698,16.125,14.333332999999998,1.125,0.833333,0.9375,0.166667,0.1875,33.277778000000005,20.0,37.4375,11.9375,4.13125,4.260434,3.9319370000000005,12.577617
PET_57,0.9148940000000001,0.636364,5.169843,7.311261999999999,0.55638,62.664061,0.627907,1.0,20.0,3.1622779999999997,0.155039,0.20155,0.03876,0.031007999999999997,0.069767,0.007092,4.136363636363637,1.263566,14.333332999999998,14.333332999999998,1.0,0.44444399999999995,0.44444399999999995,0.22222199999999998,0.22222199999999998,31.444444,19.666667,31.444444,8.111111,4.372881,4.1625440000000005,3.945205,10.957746
PET_58,0.873706,0.452607,6.574491,9.297735000000001,0.368863,50.204576,0.452607,0.6714289999999999,31.557143,3.972225,0.111374,0.127962,0.047393,0.063981,0.111374,0.014493,4.144549763033176,1.285388,26.625,10.390244000000001,2.5625,0.829268,2.125,0.13414600000000002,0.34375,24.560976,30.3125,62.9375,12.75,4.278351,4.109235,4.088235,12.63745
PET_59,0.8613860000000001,0.559387,6.390246,9.037173,0.445039,61.680856999999996,0.559387,0.8421049999999999,26.947368,3.6706519999999996,0.12260499999999999,0.153257,0.076628,0.065134,0.141762,0.023102,4.363984674329502,1.393382,22.333333,10.72,2.083333,0.6,1.25,0.24,0.5,19.0,25.333333,39.583333,9.833333,4.273026,4.524211,4.423729,11.530864
PET_60,0.8951049999999999,0.664062,5.3125,7.51301,0.566515,69.555683,0.664062,1.0,17.0,2.915476,0.13281199999999999,0.14843800000000001,0.09375,0.0625,0.15625,0.027972000000000004,4.6484375,1.421875,16.0,8.533333,1.875,0.4,0.75,0.06666699999999999,0.125,14.6,17.125,27.375,9.875,5.007299,4.694064,4.56962,10.217949
FCE_1,0.8383459999999999,0.48736999999999997,8.940284,12.643471,0.32216,67.36229,0.48430500000000004,0.770833,57.041667000000004,5.34049,0.11061300000000002,0.180867,0.056801,0.043348000000000005,0.100149,0.017544,4.188707280832095,1.385401,16.585366,7.906977,2.0975610000000002,0.406977,0.8536590000000001,0.16279100000000002,0.341463,17.581395,19.731707,36.878049,7.8536589999999995,4.369592,4.282407,4.385093,11.801714
FCE_2,0.866667,0.5451060000000001,8.798011,12.442266,0.357047,75.872788,0.544231,0.8709680000000001,47.032258,4.849343,0.10384600000000001,0.221154,0.082692,0.038462,0.121154,0.03,4.497120921305181,1.404896,14.914285999999999,8.15625,1.828571,0.359375,0.657143,0.09375,0.171429,11.828125,21.142857,21.628571,10.2,4.622973,4.307794,4.2493,10.010435000000001
FCE_3,0.867395,0.527728,8.822692,12.477171,0.347016,72.999173,0.52518,0.725275,47.868132,4.892245,0.11870499999999999,0.221223,0.07194199999999999,0.039568,0.11151099999999999,0.084243,4.6028622540250455,1.466783,15.297297,10.107142999999999,1.513514,0.517857,0.783784,0.267857,0.405405,24.446429000000002,17.513514,37.0,7.351350999999999,4.930556,4.691746,4.6838239999999995,11.791789
FCE_4,0.799447,0.506045,8.610202000000001,12.176664,0.340562,68.338871,0.5051899999999999,0.743119,60.192661,5.4860120000000006,0.140138,0.143599,0.064014,0.050173,0.11418699999999998,0.011065,4.278065630397236,1.37585,8.984615,5.214286,1.723077,0.205357,0.353846,0.049107,0.084615,9.044642999999999,7.953846,15.584615,3.784615,4.185687000000001,4.481737,4.186992,8.075778
FCE_5,0.812766,0.495697,8.448691,11.948253,0.338946,65.925611,0.49040100000000003,0.736264,49.32967,4.9663699999999995,0.116928,0.183246,0.061082000000000004,0.05235599999999999,0.11343800000000001,0.015603,4.442340791738382,1.390785,14.45,6.4222220000000005,2.25,0.3,0.675,0.138889,0.3125,11.755556,17.55,26.45,7.4,4.592593,4.389414,4.081081,10.093923
FCE_6,0.836601,0.460218,8.239066000000001,11.651799,0.324061,60.123567,0.459375,0.6,45.0,4.743416000000001,0.11718800000000001,0.14843800000000001,0.048438,0.060937,0.109375,0.019608,4.121684867394697,1.318386,15.357142999999999,7.678571000000001,2.0,0.428571,0.857143,0.15476199999999998,0.30952399999999997,17.761905,12.357142999999999,35.52381,7.095238,4.134875,4.247319,4.147651000000001,11.361244000000001
FCE_7,0.814527,0.436306,7.731357000000001,10.93379,0.32314699999999996,54.804272999999995,0.436306,0.660377,46.226415,4.80762,0.11146500000000001,0.143312,0.05414,0.046178,0.10031799999999999,0.005188,3.8710191082802545,1.229688,12.918367,6.525773,1.9795919999999998,0.350515,0.693878,0.118557,0.234694,13.206185999999999,11.040816,26.142857,4.877551,3.944547,3.8758779999999997,3.6861919999999997,10.063183
FCE_8,0.885496,0.474138,8.074278,11.418753,0.336471,60.990143,0.474138,0.648649,46.702703,4.832324,0.12413800000000001,0.13103399999999998,0.062069000000000006,0.053448,0.11551700000000001,0.029008,4.439655172413794,1.4219549999999999,15.810811,9.75,1.621622,0.583333,0.945946,0.14166700000000002,0.22973000000000002,23.216667,14.297297,37.648649,6.27027,4.7202269999999995,4.640345,4.340517,11.322767
FCE_9,0.8514379999999999,0.549719,8.974061,12.691239,0.354954,77.793575,0.549719,0.7536229999999999,39.188406,4.426533999999999,0.097561,0.221388,0.090056,0.048780000000000004,0.138837,0.023962,4.4915572232645395,1.393773,12.785714,7.16,1.785714,0.346667,0.6190479999999999,0.16,0.28571399999999997,11.28,17.571429000000002,20.142857,9.023810000000001,4.6070459999999995,4.559101999999999,4.271768,9.715142
FCE_10,0.8563049999999999,0.515411,8.807346,12.455469,0.34071,70.897464,0.515411,0.8426969999999999,63.202247,5.621487999999999,0.128425,0.186644,0.042808,0.05821900000000001,0.10102699999999999,0.007331,4.352739726027397,1.3001690000000001,15.394737,7.405063,2.0789470000000003,0.32911399999999996,0.684211,0.082278,0.171053,15.746835,14.763157999999999,32.736841999999996,9.0,4.431373000000001,4.496785,4.195906,10.743661999999999
FCE_11,0.887387,0.510961,8.798331,12.442719,0.338507,70.14439,0.509306,0.805195,49.922078000000006,4.996102,0.104907,0.18443299999999999,0.067682,0.052453,0.12013499999999999,0.039039,4.2377740303541325,1.401993,21.357143,10.872727000000001,1.964286,0.6,1.1785709999999998,0.209091,0.410714,23.963635999999997,26.142857,47.071428999999995,13.107142999999999,4.472678,4.277693,4.046322,12.261764999999999
FCE_12,0.8510340000000001,0.481422,8.469464,11.977631,0.330356,64.055627,0.479741,0.731183,49.72043,4.986002,0.11021099999999999,0.189627,0.051864,0.051864,0.103728,0.031724,4.245557350565428,1.397764,13.340426,7.6463410000000005,1.7446810000000001,0.353659,0.617021,0.10365899999999999,0.180851,12.512195,13.574468,21.829787,7.06383,4.481191,4.195906,4.364458,9.506039999999999
FCE_13,0.859873,0.5018520000000001,8.246267,11.661983,0.3478,65.67141600000001,0.5018520000000001,0.853333,54.613333,5.225578,0.118519,0.17222200000000001,0.07222200000000001,0.046296,0.118519,0.028662,4.522222222222221,1.3692870000000001,17.483871,7.424658,2.354839,0.32876700000000003,0.7741939999999999,0.10274000000000001,0.24193499999999998,14.958904,18.225806,35.225806,8.225806,4.683186,4.550366,4.3058819999999995,10.25817
FCE_14,0.838499,0.497087,7.976665,11.280708,0.352522,63.465008,0.496109,0.6746989999999999,37.783133,4.346443,0.108949,0.16147899999999998,0.075875,0.042802,0.118677,0.027732,4.333980582524272,1.3764040000000002,12.0,7.588235000000001,1.581395,0.279412,0.44186000000000003,0.117647,0.186047,13.470588000000001,12.279069999999999,21.302326,5.837209,4.471591,4.342795,4.187251,9.334421
FCE_15,0.84903,0.5355989999999999,9.414966,13.314773,0.33671799999999996,77.78681800000001,0.5318109999999999,0.8591549999999999,52.408451,5.119006,0.099511,0.230016,0.088091,0.034258,0.122349,0.052632000000000005,4.567961165048544,1.4392969999999998,16.447368,8.928571,1.8421049999999999,0.28571399999999997,0.526316,0.18571400000000002,0.342105,16.928570999999998,22.921053,31.184210999999998,9.263158,4.794489,4.4911389999999995,4.409091,10.359712
FCE_16,0.8879,0.512,8.095431,11.448668,0.357771,66.267386,0.511022,0.864865,55.351351,5.260768,0.12825699999999998,0.144289,0.06412799999999999,0.076152,0.140281,0.016013999999999997,4.468,1.368,15.151515,8.333333,1.818182,0.416667,0.757576,0.191667,0.348485,16.383333,18.545455,29.787878999999997,9.060606,4.405229,4.653103,4.163880000000001,11.486395
